MENU_TYPE,RESTAURANT_NAME_KOREAN,ADDRESS_KOREAN,MENU_NAME,NATIONAL_PHONE_NUMBER,DISTRICT_NAME,LATITUDE,LONGITUDE,RESTAURANT_NAME_ENGLISH,ADDRESS_ENGLISH,OPENING_HOURS,RATING,RATING_COUNT,PRICE_LEVEL,TAKEOUT_YN,RESERVABLE,BREAKFAST_YN,LUNCH_YN,DINNER_YN,BEER_YN,OUTDOOR_SEAT_YN,MENU_FOR_CHILDREN_YN,RESTROOM_YN,PARKING_LOT_YN,PAYMENT_OPTIONS,REVIEW
한식,본가아구찜,부산광역시 연제구 고분로 47 (연산동),아구찜,051-862-0198,연제구,35.186,129.088,,"South Korea, Busan, Yeonje-gu, Yeonsan-dong, 330-3","Monday: 11:30AM–10:00PM
Tuesday: Closed
Wednesday: 11:30AM–10:00PM
Thursday: 11:30AM–9:00PM
Friday: 11:30AM–10:00PM
Saturday: 11:30AM–10:00PM
Sunday: 11:30AM–10:00PM",3.9,252.0,PRICE_LEVEL_MODERATE,True,True,False,True,True,True,False,False,True,,acceptsCreditCards,"They moved to a new place. The interior has been improved. The main dish tastes spicier.
#Bonga-steamed monkfish_Yeonsan (23.03.26 / blood)
ㅁWhat I ate
1.Steamed Monkfish
-. You can adjust the spiciness, the seasoning is delicious and overall delicious.
-.The normal taste is a bit spicy.
2. Air rice + potato sari
-. It's delicious when you eat it all and mix it with the seasoning and gamjasari.

ㅁSpecial Notes
-. It’s a good monkfish stew place in Busan, so I go there often.
-.The location is a bit bad, but it is plentiful and delicious.

#BongaAgujjim_Yeonsan
ㅁWhat you ate
1. Agujjim
-. You can adjust the spiciness, and the seasoning is delicious and overall delicious.
-. The normal taste is also a little spicy.
2. Rice + Potato Saree
-. It's delicious if you eat everything and mix potatoes with seasoning.

ㅁSpecial information
-. It's a good agujjim place in Busan, so I go to it often.
-. The location is a bit bad, but it's hearty and delicious.
I went to the best monkfish stew in Yeonsan-dong and invited my acquaintances.
There is no one who says it doesn't taste good even once^^
I had a delicious meal ^^
Delicious!
The side dishes are just so-so lol, but since the main menu is steamed food, the steamed food is really delicious.
The taste of monkfish stew is the same as before.
I ordered 80,000 won of boiled monkfish pork, but the liver was also missing... I wonder if I'm blind...
Service is also unfriendly.
"
회집,명품물회연산점,부산광역시 연제구 반송로 32 (연산동),물회,051-863-5000,연제구,35.188,129.084,,"52 Myeongnyun-ro, Dongnae-gu, Busan, South Korea","Monday: 10:00AM–10:00PM
Tuesday: 10:00AM–10:00PM
Wednesday: 10:00AM–10:00PM
Thursday: 10:00AM–10:00PM
Friday: 10:00AM–10:00PM
Saturday: 10:00AM–10:00PM
Sunday: 10:00AM–10:00PM",3.7,193.0,,True,True,,True,True,True,False,False,True,"freeParkingLot, freeStreetParking",acceptsCreditCards,"Wide hall, comfortable seats and good staffs. We've been satisfied by food and kindness from staffs.
Delicious eel and premium sashimi~ ^^* Recommended eel
Since they didn't have any freshly sliced ​​ginger on hand, I substituted sliced ​​ginger and ate it...but the service wasn't that great hahaha I think I went there once a month...
It's easy to eat because it's baked.
It looked like a small amount, but I was full after eating it. It's good to bring vegetables such as lettuce as you can self-serve them.
A variety of side dishes were also provided.
The staff were also friendly.
The store is large and the parking lot is also spacious.
1. Moving from Yeonsan-dong.
2. No taste difference.
3. There are only a few parking spaces available, but there is someone who manages it, but it's hard to keep one's mind as there are a lot of cars coming.
4. The price remains 18,000 won.
-----------
5. Here too, the leftovers are cleaned up right at the table.
6. There is a children's playground.
The food tastes really good!
But #the hall servers# are the worst
The workers are irritated with the customers, they are rather distracted, and they don't show any basic consideration for the customers. I am at a loss for words.
Just taste the food and go... manners are the worst.
"
회집,만포장 회 전문점,부산광역시 연제구 법원북로3번길 15 (거제동),생선회,051-503-6865,연제구,35.194,129.067,,"15 Beobwonbuk-ro 3beon-gil, Yeonje-gu, Busan, South Korea","Monday: 11:00AM–9:30PM
Tuesday: 11:00AM–9:30PM
Wednesday: 11:00AM–9:30PM
Thursday: 11:00AM–9:30PM
Friday: 11:00AM–9:30PM
Saturday: 11:00AM–9:30PM
Sunday: Closed",4.0,168.0,PRICE_LEVEL_MODERATE,True,True,False,True,True,True,False,False,True,freeParkingLot,acceptsCreditCards,"It's a good sushi restaurant. You can feel a Korean raw fish restaurant.
I recommend you to have a get-together
This is a place I always stop by when I want to eat raw fish or raw fish. Basically, the raw fish is fresh and the side dishes are clean without anything excessive. If you order raw fish, you also get spicy stew. It has been remodeled and the interior has become much neater. You can park about 5 or 6 cars in the parking lot.
I went in the evening to eat raw fish, and the food was friendly, and the spicy fish stew was delicious.
The raw fish soup was also delicious.
I made a reservation in advance and used the room. It feels a little more casual than a traditional Japanese restaurant. The store was clean and the staff were friendly and smiling.
Most of the food was good. The seafood in the corridor is also fresh and delicious.
It's very good for food priced in the 30,000 won range. Most of the people I went with were satisfied.
The basic food that was served occasionally was also good.
I would like to go again if there is a meeting there next time.
May you prosper...
Assorted sashimi1 person *2
When you want to eat raw fish around Sajik-dong, Geoje-dong
This is Manpojang raw fish restaurant.
I came out today
It was also good as delivery packaging for Baedal Minjok.
"
한식,만수식당,부산광역시 연제구 교대로54번길 9-4 (거제동),"아구찜,수육",051-502-4354,연제구,35.194,129.074,,"South Korea, Jeonbuk State, Jeonju, 특별자치도 덕진구 사거리길 49","Monday: 11:00AM–9:30PM
Tuesday: 11:00AM–9:30PM
Wednesday: 11:00AM–9:30PM
Thursday: 11:00AM–9:30PM
Friday: 11:00AM–9:30PM
Saturday: 11:00AM–9:30PM
Sunday: 11:00AM–9:30PM",4.0,64.0,,True,True,,True,True,True,False,,True,"freeParkingLot, freeStreetParking",acceptsCreditCards,"Restaurant located in Jeonju. Thanks to the spacious space, neat setting, table order service, and simple interior, there is no inconvenience in using it for group gatherings or family meals. The representative menu items are Agaljjim and Abalone Galbi Hotpot, and lunch menus and various side menus are also available.

Eating stir-fried rice after eating Agaljjim is a delicacy. Porridge is provided before the meal, and there is a self-service corner in addition to a generous side dish, so you can enjoy a hearty meal.
Parking is not easy.
Mansutang is okay. It seems bland at first, but the seasoning adjusts as it cools.
Abalone porridge is delicious.
The meat pancake is a little sweet, but it’s edible when eaten with green onion (I don’t like meat pancake in the first place...).
The side dishes are also neat. I didn't like the kimchi, but the lotus root was so delicious that I ate it twice more. (self)
There are many types of food, so I think even families can eat well.
If it were closer to home, I would go often. (It's a bit far...)
You have to go by 11 o'clock to eat comfortably.
After about 30 minutes, there was a waiting line.
Everyone is coming to eat galbitang. The crispy bulgogi was too sweet. There are so many customers.
I ate rib soup, mansu soup(?), and meat pancake.
The galbitang is reasonably delicious and includes glass noodles and 4 ribs. The land battle was also okay. Mansutang has quite a strong mushroom flavor.
Recommended for those who like the light taste of abalone dolsot bibim
So deliciousㅡ
Naengmyeon doesn’t even have ice.. so so ㅡ
Galbitang is delicious ㅡ
Self-serve a few side dishes, abalone porridge
Be careful about the parking lot entrance as it is on the road.
Noisy
Waiting during meal times ㅡ
"
한식,류재열의명품코다리찜부산1호점,부산광역시 연제구 좌수영로 310 (연산동),코다리찜,051-756-0053,연제구,35.188,129.108,,"South Korea, Busan, 연산동 463-7번지 연제구 부산광역시 KR","Monday: 11:00AM–10:00PM
Tuesday: 11:00AM–10:00PM
Wednesday: 11:00AM–10:00PM
Thursday: 11:00AM–10:00PM
Friday: 11:00AM–10:00PM
Saturday: 11:00AM–10:00PM
Sunday: 11:00AM–10:00PM",,,,True,True,,True,True,True,,,True,,acceptsCreditCards,
식육(숯불구이),동원숯불갈비,부산광역시 연제구 과정로276번길 9 (연산동),돼지갈비,051-864-2379,연제구,35.189,129.097,,,,,,,,,,,,,,,,,,
식육(숯불구이),돌집,"부산광역시 연제구 법원남로10번길 23-1 (거제동,301호)",정식,051-507-9233,연제구,35.191,129.075,,,,,,,,,,,,,,,,,,
회집,대하횟집,부산광역시 연제구 고분로13번길 5-20 (연산동),모듬회,051-867-4213,연제구,35.187,129.083,,South Korea,"Monday: 10:00AM–12:00AM
Tuesday: 10:00AM–12:00AM
Wednesday: 10:00AM–12:00AM
Thursday: 10:00AM–12:00AM
Friday: 10:00AM–12:00AM
Saturday: 10:00AM–12:00AM
Sunday: 10:00AM–12:00AM",3.3,222.0,,,True,,True,True,True,True,False,True,,acceptsCreditCards,"I visited Jebudo Island to eat prawns in the fall, but it rained and the wind blew so I couldn't go to the beach or see the sea, so I filled my stomach with prawns and grilled clams. I ordered the set menu so that I could eat everything I wanted, including prawns, grilled clams, and kalguksu, but because it was a set, everything came out in small portions, which was disappointing. You can see the sea right in front of the beach, so the view is good, and you can have a romantic meal with seats and tables in a porta-like atmosphere, but the set menu is 90,000 won for 3 people, so I wasn't very satisfied with the price. Still, it was nice and clean to finish the meal with kalguksu after eating the prawns and grilled clams. Parking is easy as there is a dedicated parking lot behind the restaurant.
I have never had a good memory since eating grilled clams.
My family said they wanted to eat there after a long time, so I searched and visited this restaurant because I thought it was a good restaurant on Jebudo Island.
But really... 5 people paid 140,000 won for the meal.
It's a bit disappointing that I can't even hold scissors and the table is dirty.
새우도 생물로 먹고싶으면 만원추가해야 한대서 그냥 추가해서 먹었는데 그냥 무난했네요(좋았다고 보아야할까요?)
Anyway, this clam grilling experience was not that successful.
I really wish they would change the scissors a bit.
I just want to point out the significance of making memories with my family after a long time.
Restaurants, don't just think about attracting too many customers.
I hope you stick to the basics.
You can eat clams and shrimp while looking at the sea~
There are lots of tables and they are friendly~
The treat was really delicious~
I also like the sea in front of the raw fish restaurant~
I went to eat grilled clams and had a two-person course meal. It was delicious and the portions were plentiful. Dogs are allowed at the outside tables.
As expected, the food is poor for the price--I had the special for 4 people---I think it's too much--Only the last noodle soup is Han River---It's a shame, the restaurant owner thinks it's hot--The raw fish is really good--I decided after looking at the pictures. do--
"
한식,대명가꼬리곰탕,부산광역시 연제구 월드컵대로145번길 37 (연산동),꼬리곰탕,051-853-5564,연제구,35.185,129.08,,"37 World cup-daero 145beon-gil, Yeonje-gu, Busan, South Korea",,,,,True,True,,True,True,True,,False,True,,acceptsCreditCards,
한식,놀부부대찌개,"부산광역시 연제구 법원남로15번길 10 (거제동,101호)",부대찌개,051-501-1388,연제구,35.191,129.074,,,,,,,,,,,,,,,,,,
한식,남다른 감자탕 연산토곡점,부산광역시 연제구 안연로 1 (연산동),감자탕,051-862-5020,연제구,35.188,129.101,,"1 Anyeon-ro, Yeonje-gu, Busan, South Korea","Monday: 10:00AM–10:00PM
Tuesday: 10:00AM–10:00PM
Wednesday: 10:00AM–10:00PM
Thursday: 10:00AM–10:00PM
Friday: 10:00AM–10:00PM
Saturday: 10:00AM–10:00PM
Sunday: 10:00AM–10:00PM",4.7,7.0,,True,True,,True,True,True,False,,True,,acceptsCreditCards,"I thought parking would be a bit inconvenient, so I left the car at my nanny's house and walked.
Gamjatang was pretty good.  I liked the cabbage kimchi (since I don't eat meat), so I enjoyed it only with that. The two men in my house are really good at eating.
You can have any dessert drink of your choice.
It was so delicious and the meat was fresh. The ladies were friendly too. I had a good time~
Because it was a rainy Sunday evening, there were many customers and deliveries, so the order was very late.
The taste was average and the potato udon noodles were delicious.
"
분식,국제밀면 법조타운점,부산광역시 연제구 법원남로9번길 22-1 (거제동),밀면,051-502-5517,연제구,35.19,129.074,,"23-6 Jungang-daero 1235beon-gil, Yeonje-gu, Busan, South Korea","Monday: 10:00AM–8:00PM
Tuesday: 10:00AM–8:00PM
Wednesday: 10:00AM–8:00PM
Thursday: 10:00AM–8:00PM
Friday: 10:00AM–8:00PM
Saturday: 10:00AM–8:00PM
Sunday: 10:00AM–8:00PM",4.2,2251.0,PRICE_LEVEL_MODERATE,True,False,False,True,True,False,False,False,True,freeParkingLot,acceptsCreditCards,"Great food, fast, and friendly staff.  A must visit place to feel the authentic Korean cold noodle. You will see the waiting line, but they manage to handle the line with reasonable speed.
I have been to several famous Milmyeon restaurants in Busan. This was my first visit to kukje Milmyeon, and compared to Chunhachudong, it does not taste like herbal medicine and the taste is mild, so if you are trying Milmyeon for the first time, you can eat it comfortably without feeling uncomfortable.  There is a parking lot nearby, so you can park for free. As expected from a famous restaurant in Busan, it was clean and the employees were friendly.  If you were to ask me where I want to go next, I would go to Chunhachudong, because the broth was rich, but since this is my extremely subjective taste, I will also fully respect those who chose kukje milmyeon.
Really nice noodles! Spicy and sour taste will make you unstoppable to eat. Highly recommend to experience legit Busan local food, 밀면(wheat noodle)!!
Got recommended by a local, super yummy!!!
popular mil-myeon place for locals
"
